label	name	rawTweet	tweet_id	postTweet	keyN
0	user_102	"RT @KeithOlbermann: NEW OLBERMANN VS. TRUMP: So we were already in the ""Martial Law! Let's give it a try!"" stage of the Trump Coup. Now we'…"	1334870790337163266	coup give law martial olbermann rt stage trump trump try vs we	12
0	user_103	RT @nickconfessore: Today’s @nytimes front page. Zero Trump stories. https://t.co/reqjpqakKy	1334871300674752515	front page rt stories today trump zero	7
2	user_104	RT @kylegriffin1: March For Our Lives is calling on the Biden-Harris administration to appoint a National Director of Gun Violence Preventi…	1334872127405604866	administration appoint biden calling director gun harris lives march national preventi rt violence	13
0	user_66	RT @NPR: Republicans with an eye on the White House in four years — including President Trump — are hitting the trail on behalf of the two…	1334874472743133189	behalf eye hitting house including president republicans rt trail trump two white years	13
0	user_101	RT @CREWcrew: Trump is also threatening to veto funding for the military if they stop honoring racist traitors	1334874983017930757	funding honoring military racist rt stop threatening traitors trump veto	10
0	user_105	RT @CREWcrew: After nearly two decades without any federal executions, the DOJ reversed course this summer by carrying out three death sent…	1334875491568812032	carrying death decades doj executions federal reversed rt sent summer	10
0	user_106	RT @BreitbartNews: FOLLOW THE MONEY: A group of conservative leaders are asking House Democrats who have pursued President Donald Trump’s t…	1334876511346823170	conservative democrats donald follow group house leaders money president pursued rt trump	12
0	user_83	RT @DFBHarvard: You had me convinced 3 weeks ago that this entire election was a massive fraud perpetrated on our Great Nation by an entire…	1334878271603761152	ago convinced election entire entire fraud great massive nation perpetrated rt weeks	12
0	user_107	"RT @TeaPainUSA: Trump's worried pardons will make him and his family ""look like criminals.""  Perhaps they should have thought of that befor…"	1334879679757553665	befor criminals family look make pardons rt thought trump worried	10
2	user_108	RT @kylegriffin1: March For Our Lives is calling on the Biden-Harris administration to appoint a National Director of Gun Violence Preventi…	1334882181232033793	administration appoint biden calling director gun harris lives march national preventi rt violence	13
0	user_108	RT @MSNBC: .@FrankFigliuzzi1: President Trump’s supposed pardon plans aren’t about righting injustices — they’re about obstructing it. http…	1334886529987039234	@frankfigliuzzi1 aren injustices it obstructing pardon plans president re righting rt supposed they trump	14
0	user_109	RT @realTuckFrumper: Trump is promoting violence during this lame duck period — and the GOP is ‘fine’ with it: conservative https://t.co/hl…	1334887039536427008	conservative duck fine gop it lame period promoting rt trump violence	11
0	user_110	RT @kylegriffin1: Joe Biden will be president in 47 days.	1334890440005443584	47 biden days joe president rt	6
0	user_111	"RT @kylegriffin1: Dr. Fauci tells NBC that he's agreed to be Joe Biden's chief medical adviser: ""I said yes right on the spot."""	1334890434913595397	adviser agreed biden chief dr fauci joe medical nbc rt spot tells	12
2	user_112	RT @kylegriffin1: March For Our Lives is calling on the Biden-Harris administration to appoint a National Director of Gun Violence Preventi…	1334894121828425739	administration appoint biden calling director gun harris lives march national preventi rt violence	13
0	user_113	RT @MeidasTouch: Joe Biden won the election in a historic landslide. The current count has him at over 81,264,673 votes! https://t.co/dCVOA…	1334894642920296448	264 673 81 biden count current election historic joe landslide rt votes won	13
2	user_72	RT @Redistrict: BREAKING: Biden's national popular vote lead just surpassed 7 million (4.5%)...  Biden 81,264,673 (51.3%) Trump 74,210,838…	1334894640500256776	210 264 51 673 74 81 838 biden biden breaking lead million national popular rt surpassed trump vote	18
0	user_114	RT @CREWcrew: Trump is also threatening to veto funding for the military if they stop honoring racist traitors	1334899210718613504	funding honoring military racist rt stop threatening traitors trump veto	10
0	user_115	RT @KlasfeldReports: Trump Victory joint fundraising committee gave Don Jr. a  $720.37 travel reimbursement on Nov. 12, after his father lo…	1334900230228086784	12 37 720 committee don father fundraising gave joint jr lo nov reimbursement rt travel trump victory	17
2	user_116	RT @kylegriffin1: Trump mulls preemptive pardons for up to 20 allies, even as Republicans balk.  The clemency would be unprecedented, and s…	1334902128310153220	20 allies balk clemency mulls pardons preemptive republicans rt trump unprecedented	11
0	user_117	"RT @TeaPainUSA: Have you noticed there's only ""massive voter fraud"" where Trump lost, but not where he won?  Like...who could have predicte…"	1334903400186712064	fraud like lost massive noticed predicte rt trump voter who won	11
2	user_118	RT @Baligubadle1: David Perdue says Joe Biden is the President- elect.   #PerdueSaysBidenWon	1334906807517671427	biden david elect joe perdue perduesaysbidenwon president rt	8
0	user_119	RT @comilady: @benjaminwittes My thinking is that Judge Sullivan sat back &amp; waited for Trump to do the dirty pardon work. Don't think he wa…	1334907192160342016	amp back dirty judge pardon rt sat sullivan thinking trump wa waited work	13
0	user_17	RT @RudyGiuliani___: Donald Trump Won HUGE!!!!  Just wait as we release more and more voter fraud evidence.  RETWEET and FOLLOW	1334907702317903875	donald evidence follow fraud huge release retweet rt trump voter wait won	12
2	user_107	RT @LACaldwellDC: Pelosi said what changed with her willingness to come down from $2 tril on COVID relief: Joe Biden has a plan and the vac…	1334908339042574337	biden changed covid joe pelosi plan relief rt tril vac willingness	11
0	user_42	RT @CaslerNoel: Vanky at the Met Gala in 2004. Which one these two does Trump look like he’s into? Depends. @realDonaldTrump @IvankaTrump h…	1334910360638398464	2004 depends gala he into met rt trump vanky	9
0	user_120	RT @johnpavlovitz: Dear Republicans.  A quarter of a million Americans have died. We're losing thousands a day.  It's time to get your coll…	1334915281542635522	americans coll day dear died losing million quarter republicans rt thousands time	12
0	user_29	RT @bluestein: Whoops. The latest legal filing from former Trump attorney Sidney Powell in her Georgia lawsuit accuses Dominion voting mach…	1334915807193796610	accuses attorney dominion filing georgia latest lawsuit legal mach powell rt sidney trump voting whoops	15
2	user_121	RT @TheDemCoalition: Even Larry Kudlow just admitted the economy is bad, so you know Trump's White House cronies are desperate to find new…	1334916699787825154	admitted bad cronies desperate economy find house kudlow larry new rt trump white	13
0	user_122	RT @BrendanKeefe: Georgia recount will be certified today by @GaSecofState  Here are the numbers which appear to be final. Joe Biden wins G…	1334923165668155393	biden certified final georgia joe numbers recount rt today wins	10
2	user_123	RT @kylegriffin1: Reps. Kathleen Rice and Ted Lieu have formally called on a Washington court to strip Trump campaign lawyer Joe diGenova o…	1334927224705675264	called campaign court digenova formally joe kathleen lawyer lieu reps rice rt strip ted trump washington	16
0	user_110	RT @TomJChicago: There will likely be news breaking about crimes Trump &amp; DeJoy committed by kneecapping the USPS.  The tell... Trump just t…	1334927737983787008	amp breaking committed crimes dejoy kneecapping news rt tell trump trump usps	12
0	user_123	RT @ResisterSis20: On January 5th, the #Biden presidency is on the line. We must be #OneGeorgia.   Let's all Follow &amp; Support @ossoff &amp; @Re…	1334928374624448512	5th amp amp biden follow january line onegeorgia presidency rt support	11
0	user_124	RT @MeidasTouch: We break down Trump’s embarrassing election fraud “hearings” in Michigan filled with lies, oddities and farts on today's e…	1334930911725543424	break election embarrassing farts filled fraud hearings lies michigan oddities rt today trump	13
0	user_125	RT @HaleighHoffman: The last 75 tweets from Pres. Trump have been about himself or election fraud. (That’s in just the past two days)  None…	1334931511477407746	75 days election fraud none past pres rt that trump tweets	11
0	user_126	RT @kylegriffin1: The Trump campaign has already spent $8.8 million on failed legal challenges to the election results. https://t.co/TrfIgw…	1334940015726616584	campaign challenges election failed legal million results rt spent trump	10
2	user_127	RT @AnaCabrera: JUST IN: In a 4-3 decision, the Wisconsin Supreme Court decided it will not hear a lawsuit filed by Trump seeking to remove…	1334940184056655873	court decided decision filed hear in lawsuit remove rt seeking supreme trump wisconsin	13
0	user_128	TRUMP'S IGNORING THE PANDEMIC IS A CLEAR DERELICTION OF DUTY 274,000 Dead, and Trump Obsesses Over Election Conspir… https://t.co/rXEmW02pyI	1334942547425292291	000 274 clear conspir dead dereliction duty election ignoring obsesses pandemic trump trump	13
0	user_51	RT @Randbreloaded: Join us for a delightful inaugural dinner event celebrating this historic election victory A lively, glamorous and styli…	1334947704963813376	celebrating delightful dinner election event glamorous historic inaugural join lively rt styli victory	13
1	user_129	RT @realDonaldTrump: The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or…	1334951389299085318	2020 big election fake matter media news or presidential rigged rt suppressed thing	13
1	user_130	RT @realDonaldTrump: The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or…	1334953044031619073	2020 big election fake matter media news or presidential rigged rt suppressed thing	13
0	user_131	RT @cooperhefner: I’m grateful that soon we will once again have a President that sees unity as a strength rather than a weakness.	1334953429853065217	grateful president rt sees strength unity weakness	7
